text;favorited;replyToSN;createdDate;createdTime;truncated;replyToSID;id;replyToUID;statusSource;screenName;retweetCount;retweeted;longitude;latitude
If you can afford Starbucks coffee, then you can afford buying an album.;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";WhoreHey777;0;FALSE;NA;NA
@PistolsAndCuffs @timeTestified;FALSE;PistolsAndCuffs;8/9/2013;02:36;FALSE;365663;365663;1656155282;web;PrinceDirk;0;FALSE;NA;NA
RT @giadacostoli: Top!! #SanFrancisco #California #StarBucks #Coffee http://t.co/NeHrVNH0os;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>";coffeers;2;FALSE;NA;NA
RT @CateDancer24: so wired.... #mountaindew #coffee;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>";coffeers;2;FALSE;NA;NA
RT @DaniCim: some dude just informed me that coffee has 200 chemicals in it and the 26 that were tested cause cancer as he poured himself?;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;web;lovingmyselena;121;FALSE;NA;NA
RT @FaithCycling: @sweetmarias So many choices! #Missions #coffee;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>";coffeers;2;FALSE;NA;NA
RT @HangoutUniverse: Are you a #Programming expert? #Java #Spring #Coffee #XML #JavaScript Then get paid to deliver live, interactive train?;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>";coffeers;2;FALSE;NA;NA
RT @MattySoHot: Treated my momma to Dutch bros! #DutchBros #coffee #smoothie #Caramelizer #Mommy #Fam #SoHot http://t.co/cpRKPdKe0D;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>";coffeers;2;FALSE;NA;NA
RT @Nalvers: #me #design #graphic #designer #love #my #carrear #coffee #nice #l4l #like #follow #awesome #cool #hot? http://t.co/cxaZ0zL60w;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>";coffeers;2;FALSE;NA;NA
What do you spend most of your money on? ? Uhm coffee http://t.co/buV0L5gcQF;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>";SexleyWesley;0;FALSE;NA;NA
Lmao my mum: first you were as dark as a cup of tea now you're gonna become as dark as coffee;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";LaVieEnRosez;0;FALSE;NA;NA
RT @Swass_Cheese: You know your coffee addiction is real when you become a night time coffee drinker too. #Coffee;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>";coffeers;3;FALSE;NA;NA
Lol RT @alexroehl: Last Google Search: How to drink a cup of coffee laying down;FALSE;alexroehl;8/9/2013;02:36;FALSE;364452;365663;33493753;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";steph814;0;FALSE;NA;NA
Drank a whole cup of coffee and I'm still tired;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";emmaavickk;0;FALSE;NA;NA
Jus chillin with a bowl of chips in my lap at a coffee shop. #nbd http://t.co/4utd5pyMq2;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";joyeuxmary;0;FALSE;NA;NA
How much blood for a coffee? Three tablespoons. That's outrageous! Sir, this is Starbucks. Our larger coffees cost a CUP!;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";jimmymarks;0;FALSE;NA;NA
A cool date would be skating on saturns rings with you;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";coffee_beanss;2;FALSE;NA;NA
RT @Connie_62: #confessyourunpopularopinion I HATE coffee!!!;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";awinkie21;1;FALSE;NA;NA
U won't sleep u lol RT @KgeeWhite17: A cup of coffee will do;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>";DidiMaaba;0;FALSE;NA;NA
Shit, Organo Gold coffee is way better then Starbucks coffee like holy damn.;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;web;JRegis_8;0;FALSE;NA;NA
@Gabriel_Mann Tea or Coffee? #20questions;FALSE;Gabriel_Mann;8/9/2013;02:36;FALSE;NA;365663;142528310;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";alltimerach_;0;FALSE;NA;NA
My favorite coffee on earth!! Deli deli http://t.co/0qsdmYXLaG;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>";morigirlove;0;FALSE;NA;NA
I'm going to need coffee for these long hours tomorrow, but I worked 12 hrs before. So I know I can get through it. #Determined;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;web;HonestJasmin;0;FALSE;NA;NA
You guys I really do have an addiction tho... Like it's almost 8pm and I'm drinking coffee. Wtf is wrong with me.;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";loveekarina_;0;FALSE;NA;NA
@OfMiceAndFVK haha! im struggling to stay awake i think im gonna have this fourth coffee and consider sleeping.... :P;FALSE;OfMiceAndFVK;8/9/2013;02:36;FALSE;365662;365663;871836662;web;Thenameisconor;0;FALSE;NA;NA
Anyone who knows how much @nattyjae23 loves coffee with this creamer will appreciate this ... #bigbottle http://t.co/7DeoNjn0wN;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";mbee5;0;FALSE;NA;NA
Drinking coffee as I work on summer reading assignments. #allnighter http://t.co/VuEq4c50j7;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";1DChica15;0;FALSE;NA;NA
little boys try to act tough n make sure I see them getting coffee. Lil girls try to act adult n make sure I see them getting coffee.;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;web;HotelRants;0;FALSE;NA;NA
@alexandrdaoud head to bed? I'm making me some coffee.;FALSE;alexandrdaoud;8/9/2013;02:36;FALSE;365662;365663;212851497;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Alice_fromearth;0;FALSE;NA;NA
@OrangeWriters do you need a coffee girl? I'd love to get coffee for y'all.#OITNB #askorange #greatwriting#ineedajob;FALSE;OrangeWriters;8/9/2013;02:36;FALSE;NA;365663;1554119270;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Carey_78;0;FALSE;NA;NA
RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""https://launchpad.net/polly"" rel=""nofollow"">Polly</a>";zangfai;1600;FALSE;NA;NA
coffee and cigarettes.;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";ohmymymegan;0;FALSE;NA;NA
@MattsCravat Sir, my reviews of Perth's Coffee for your perusal #loveyourwork #cravat http://t.co/zx5twPtuPs;FALSE;MattsCravat;8/9/2013;02:36;FALSE;NA;365663;33150122;web;TheGovorkian;0;FALSE;NA;NA
RT @_haleyb: Even though it's my bedtime I think I'm gonna make some coffee #YOLO;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";BurtonFreak;1;FALSE;NA;NA
A mathematician is a machine for turning coffee into theorems.?Paul Erdos A programmer is a machine for turning coffee into code.?Alan Kay;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;web;jckuri;0;FALSE;NA;NA
?Live on coffee and flowers. Try not to worry what the weather will be.?;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;web;shlebi;0;FALSE;NA;NA
Good morning... ? https://t.co/opnw6zA7vv;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""https://path.com/"" rel=""nofollow"">Path</a>";cupcakeenvy21;0;FALSE;NA;NA
My laptop is broken. This is a fate worse than no coffee. I feel like I've been stabbed. #Deargod #gonnadie #firstworldproblems;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>";NevaMarie98;0;FALSE;NA;NA
RT @thakidrubenG: ?@valerie_bby16: NOBODY WANTS TO HAVE COFFEE WITH THE PRINCIPAL . stop?;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";valerie_bby16;2;FALSE;NA;NA
RT @iRapePizza: @xWEIRDESTKID *drinks coffee* If you not sleeping and then god damn neither will I!;FALSE;NA;8/9/2013;02:36;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";xWEIRDESTKID;1;FALSE;NA;NA
Coffee is the nectar of the gods #funfact @ChristineSlover;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";BrianneSlover12;2;FALSE;NA;NA
RT @adelinekoh: the cuteness. functions as little machines u can program to do tasks @codagogy: var cup_of_coffee=make coffee ('decaf', 'di?;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";codagogy;1;FALSE;NA;NA
@MiahJean13 I was seriously considering bringing a mamosa or vodka cran in my coffee mug tomorrow;FALSE;MiahJean13;8/9/2013;02:35;FALSE;365659;365663;130162668;"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>";hnicks20;0;FALSE;NA;NA
@theebanthony coffee doesn't work??;FALSE;theebanthony;8/9/2013;02:35;FALSE;365662;365663;33580460;"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>";ZeleDMaleGisele;0;FALSE;NA;NA
Torani Sugar Free Chocolate Syrup Sweetened With Splenda 3 pk 1 L - Brand New $34.99 http://t.co/aDWcxVCDiQ #drinks #coffee;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://uTweetDeals.com"" rel=""nofollow"">U Tweet Deals</a>";GardeningGoods;0;FALSE;NA;NA
RT @Luke5SOS: just put chocolate milk in the top of my coffee, I think I just changed history;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;web;msyiyidaniela;11349;FALSE;NA;NA
RT @dirtydondo: Choking on my coffee;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";leahlauralynn;1;FALSE;NA;NA
RT @KKAlThani: Most people love Eid because they get to see their relatives and friends. I love Eid because I get to have coffee in the mor?;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";HassanBinSadiq;197;FALSE;NA;NA
Always feel a little more grounded after coffee with @surrahwiley #keepintouch;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";tabarriuso;0;FALSE;NA;NA
Coffee ~o);FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";juwitaasnawi;0;FALSE;NA;NA
RT @Kelsey_Garner21: I want to go for coffee;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";JRiichh;1;FALSE;NA;NA
in the morning im getting coffee no matter what i want some so bad right bow;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";padelacki;0;FALSE;NA;NA
PeachTree Ink ? Green Coffee Bean Max Scam by Margie Vester via Tumblr Green Coffee Bean Max Scam by Margie Vester Green Coffee Bean Max...;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";peachtreeink1x;0;FALSE;NA;NA
morning blush. morning rush. holiday smash. coffee much. #instapic #instagram #picoftheday #photo? http://t.co/iaM9CnDN9j;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";atomdatcom;0;FALSE;NA;NA
Guest posting is in vogue, all of a sudden, bloggers and internet marketers are waking up and smelling the coffee.;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>";dailyblogtips1;0;FALSE;NA;NA
All you need is Love and more Coffee. Good morning;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Moses_Octo;1;FALSE;NA;NA
Coffee and TV by blur ? https://t.co/Yv4PzNAcvs;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""https://path.com/"" rel=""nofollow"">Path</a>";yogahrynt;0;FALSE;NA;NA
Omg im craving coffee.;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tayy_Taylorr;0;FALSE;NA;NA
Also the termite man is here and he's asked me to make him a coffee;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;web;jessieflea;0;FALSE;NA;NA
RT @AirstreamLiving: Love it RT @sfdb: The Airstream Life....via Coffee in the Mountains http://t.co/iJcpRkcmTb @AirstreamLiving http://t.c?;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>";vtairstreamer;1;FALSE;NA;NA
@iqbmaulana you're super right :D I'm coffee lover B);FALSE;iqbmaulana;8/9/2013;02:35;FALSE;365662;365663;187114462;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";tyaraou;0;FALSE;NA;NA
@Felicialuvsxc hahaha!! Like coffee like that leh lol;FALSE;Felicialuvsxc;8/9/2013;02:35;FALSE;365662;365663;331590515;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";InvisibleM3;0;FALSE;NA;NA
Waking up at 4 AM almost isn't worth it, except for the fact that I get coffee and I'm going to States!;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";SarahBular;0;FALSE;NA;NA
I love coffee!;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";kelseyrenae44;0;FALSE;NA;NA
@denritaaah growth of coffee shops;FALSE;denritaaah;8/9/2013;02:35;FALSE;365662;365663;140339522;web;PAMpanget;0;FALSE;NA;NA
Coffee May Reduce Your Suicide Risk, Study Finds http://t.co/uy3Nbzx69l;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://trenchpress.com"" rel=""nofollow"">TrenchPress</a>";TrenchPressNews;1;FALSE;NA;NA
Coffee Shop;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;web;XhinDong;0;FALSE;NA;NA
The only thing I'm excited for about the fall and the winter is Starbucks coffee.;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Nicole_Marie120;0;FALSE;NA;NA
"these boys at the fair just asked Jessie &amp; I if they could have our numbers and take us to coffee. lol";FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>";HaiDeL715;0;FALSE;NA;NA
im addicted to caramel ice coffee;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";torigustafson;1;FALSE;NA;NA
RT @splendid_events: @ninethreeseven @TheMinOfCoffee Oh my, that looks divine. I'll have to stop by for a visit! #coffee #ottawa #support613;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://www.pagebase.net/"" rel=""nofollow"">PageBase.Net</a>";ottawa_rt;1;FALSE;NA;NA
I love drinking coffee.;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";xoxo_caitlynn;0;FALSE;NA;NA
RT @MarissaAnita: Action will always speak louder than words.;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";Coffee_MocHi;83;FALSE;NA;NA
iced coffee ilysm;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";littledaisy420;2;FALSE;NA;NA
RT @_raaygannjoy: I really want coffee lol;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";_ThisGirrrl;2;FALSE;NA;NA
When your roommate buys you your favorite coffee;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";itsmoho;0;FALSE;NA;NA
Ah ha! Even Gwyneth falls for the Starbucks every now and then. That's definitely an iced coffee? http://t.co/eSwG21nQVC;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";fourflights;0;FALSE;NA;NA
Nick and his friends better love me for bringing them coffee all the time;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";HennickC;0;FALSE;NA;NA
RT @KareeLess: ?@pickupIines: Are you a shin? Cause I'd bang you on my coffee table.?@pi_NICOLEada;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";pi_NICOLEada;1;FALSE;NA;NA
Old Enamel Coffee Pot http://t.co/3hdAuAMCpD;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";ludysbears;0;FALSE;NA;NA
The moment you realize your Starbucks barista gave you a regular iced Coffee when u asked 4 decaf. Shitty. Late night not planned.;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";Jaybirdfly;0;FALSE;NA;NA
"@thepreppygypsy fav look for myself is the scrambling into the acad wet foggy glasses, frizzy hair, turtle neck, &amp; 24 oz coffee ensemble";FALSE;thepreppygypsy;8/9/2013;02:35;FALSE;365651;365663;255766742;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";SO_WhAt_1;0;FALSE;NA;NA
I can't wait for pumpkin bagels and coffee;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";allllysmith2;0;FALSE;NA;NA
Why am i craving coffee and 10:30 at night?!;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";KristinaLeavy;0;FALSE;NA;NA
Cold Coffee - Ed Sheeran;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";lacerdakarina_;0;FALSE;NA;NA
RT @The_LittleFairy: I really want vanilla iced coffee;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";magillagary;3;FALSE;NA;NA
So the new coffee shop, they are wearing bikinis?;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";MiickyMe;0;FALSE;NA;NA
? https://t.co/k5v9muH2qG;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""https://path.com/"" rel=""nofollow"">Path</a>";InesSekar;0;FALSE;NA;NA
Coffee ice cream is my favorite;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";savannah_palle;1;FALSE;NA;NA
I'm ready for falling leaves, bonfires, football games, sweaters, hot coffee, and cuddling! #fall;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";victoriasue3011;0;FALSE;NA;NA
RT @Noorrr_: Coffee can fix one problem and ruin everything else.;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Scorpionour;1;FALSE;NA;NA
Do they have rehab for coffee addicts?;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";dreyess1;1;FALSE;NA;NA
Coffee and folding laundry. Story of my life. #forever #cleaning #coffee #keurig #delicious http://t.co/sd3gOJ0zCZ;FALSE;NA;8/9/2013;02:35;FALSE;NA;365663;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";617court;0;FALSE;NA;NA
